arm,player_id,name,serve,return,serve_variance,return_variance
ordinary,104890,Andreas Haider Maurer,-0.03633287216359164,-0.1832510816390721,0.0778153204586208,0.07928795335456404
ordinary,104898,Robin Haase,0.09963963261493888,0.30183932843590444,0.010656236440894324,0.011284698848255868
ordinary,104918,Andy Murray,0.4093594518142024,0.595819598917285,0.001663560954083259,0.0015328886865964958
ordinary,104919,Leonardo Mayer,0.22674022273347388,-0.03525657028607651,0.013762656719474117,0.016338728177338398
ordinary,104925,Novak Djokovic,0.5669404015450938,0.6852236706487351,0.00172071395367233,0.0015455978064195222
ordinary,104926,Fabio Fognini,0.11614684077582796,0.288865920271741,0.008673218400753562,0.009252636282819877
ordinary,104932,Kenny De Schepper,0.3172784081841496,-0.06747741705519432,0.04648277988026672,0.06037974511033184
ordinary,104947,Marsel Ilhan,-0.2871637422973644,-0.7648210742286927,0.06718960295706977,0.08242079235295352
ordinary,104958,Carsten Ball,0.09295376497907375,-0.0182409123052626,0.507892586958325,0.5080111538209507
ordinary,104976,Ryan Sweeting,0.13951371573713595,0.07255978881702674,0.013118983833162803,0.017405554592322115
ordinary,104978,Daniel Brands,0.3071561822040861,-0.2730814617024322,0.027053928613380296,0.03940783587327712
ordinary,104979,Andrey Golubev,-0.12415315339019288,0.5223592361857964,0.02402114253296426,0.034278856607342215
ordinary,104997,Igor Sijsling,0.2937128510026852,-0.2111082080782731,0.03922957682282402,0.05509587304801977
ordinary,104999,Mischa Zverev,-0.1340095814592974,0.14588963848151199,0.04061674090310463,0.04211473361442375
ordinary,105011,Illya Marchenko,-0.2579393670301027,0.021667123104230995,0.36316268748980374,0.3632543597109177
ordinary,105023,Sam Querrey,0.39848414631553586,0.06937448773802386,0.00584872220273659,0.006402623296422076
ordinary,105028,Jesse Levine,0.09545227208564089,0.05686438908613542,0.023277097861281223,0.03131324348754399
ordinary,105041,Lukas Lacko,0.1913327186716526,-0.1295051138425678,0.011403548433617459,0.013365011253884148
ordinary,105051,Matthew Ebden,0.08731768390225828,0.2996785076626982,0.05977337463524715,0.06045598306281352
ordinary,105053,Santiago Giraldo,0.27478299406919576,0.22488361116447322,0.009762393127509872,0.011197627363630076
ordinary,105062,Mikhail Kukushkin,0.13135733156296295,0.341935965360572,0.012741634659455412,0.015156747025102685
ordinary,105064,Thomaz Bellucci,-0.019163007493901665,0.2929714298139605,0.013154248116208127,0.01423816183508281
ordinary,105065,Tim Smyczek,-0.11731706324606364,-0.19059404347216732,0.05180114455272278,0.06704411521504383
ordinary,105074,Ruben Bemelmans,-0.1492695694323409,0.09472247872477432,0.049715739122686786,0.07206570388447464
ordinary,105077,Albert Ramos,-0.1421118467805921,0.027644644561545292,0.017169678693168926,0.021098923178256585
ordinary,105099,Antonio Veic,-0.6436479093412573,0.08938620890601118,0.08747667164577166,0.08280949179603658
ordinary,105132,Jurgen Zopp,0.21636830049341976,-0.22956780088253445,0.02823750788019275,0.034381168231055206
ordinary,105137,Pere Riba,-0.7089400555980054,-0.3620945392210749,0.08476067030778407,0.11245185367295962
ordinary,105147,Tatsuma Ito,-0.07832707104451482,0.004967592608345159,0.020427817590178768,0.02156041750793696
ordinary,105154,Joao Souza,-0.17381710547453502,-0.26829167524073466,0.2634452428926688,0.26526204808237763
ordinary,105173,Adrian Mannarino,-0.057274692478549105,0.35334270565080494,0.024099799432696627,0.03132410464916824
ordinary,105208,Ernests Gulbis,0.41262660794143674,0.18997068208358264,0.014498012006068695,0.01404272941871746
ordinary,105217,Thiemo De Bakker,0.48439351568225925,-0.3417701923635329,0.07070626821206655,0.10085319893240685
ordinary,105223,Juan Martin del Potro,0.42840095049668303,0.31653316023313455,0.0029572528835681484,0.0029617744428591755
