,mean,sd,eti89_lb,eti89_ub,ess_bulk,ess_tail,r_hat,mcse_mean,mcse_sd
last_r[55],-0.018281011520338862,0.10172650840955513,-0.1622447434848596,0.16733132075018473,119.55746864794423,89.35518381637813,1.0077951285954363,0.009368601242695493,0.008198350496919015
last_r[56],-0.05493810164534471,0.1638748855040117,-0.3089149112319761,0.19790307733503637,124.80142307895747,89.09242298084929,1.0517818000092234,0.014676117929810358,0.011745773792814888
last_r[57],-0.03513071064191065,0.13870177479945528,-0.23549560025538924,0.17919339972827394,84.6387344816366,68.05026377491207,1.0297605708624786,0.015510301487946417,0.014380269617975092
last_r[58],0.024567821029409572,0.09378572293711789,-0.12792955568529926,0.18333937240219608,143.5376289123374,140.17630812303733,1.02162253697078,0.007967893249631512,0.006700822821636138
last_r[59],0.205461169477187,0.09819835804288805,0.05880137700554904,0.3721245316666904,86.12186991496901,77.34427048634245,1.026930984339314,0.010499187501206783,0.008267562081875455
last_r[60],-0.06113835658725414,0.1273779887691181,-0.23711447807946087,0.17023742069519399,93.69311032717538,59.36434968693032,1.0049034987503591,0.013654791979241169,0.009692074935291511
last_r[61],0.004498584612182466,0.15254270436063772,-0.2343394715891252,0.2109000833278375,103.80017760620842,89.42579228114215,0.9968645112094082,0.014656259408581843,0.010508324250275624
last_r[62],0.1555515320136243,0.06573985777380434,0.05021502349328399,0.2494134622444391,154.6777935416287,104.58533823945646,1.0079566070818127,0.0055287472265704764,0.004162379195585894
last_r[63],-0.06405015874723075,0.1669955220117256,-0.34540591494339534,0.17062722922178727,97.53834883203852,55.83460400035879,0.9950178099514292,0.016532700727506046,0.010234348269834152
last_r[64],-0.034218322064986706,0.15346969158141716,-0.2840182662090812,0.21916529630112644,104.20293600767762,89.42579228114215,1.006212725573463,0.01498606361276713,0.009274481314741938
last_r[65],0.16052132979519623,0.09006027703632273,0.005975531768761094,0.2960591607917304,119.99033190638295,107.94624598305579,1.0069952930881523,0.008166506868887913,0.006073633831689155
last_r[66],-0.10010600315566681,0.14448435589320086,-0.3284338629106539,0.12293169947031499,162.84014323034532,110.56437336853791,0.9953679579257577,0.011159689966782025,0.008164284171814596
last_r[67],-0.1552915394119568,0.11878444115812826,-0.36581226278314527,0.031938477790537004,101.94991538516278,111.45445817832712,1.0046120837132813,0.011367360158147028,0.00762056419570174
last_r[68],-0.06871046468731597,0.1714266625809444,-0.33519962248057644,0.2076126495315498,123.92985375366723,103.69147239092105,1.0586253740537503,0.015193622451316611,0.012319302618902744
last_r[69],0.0907137895769285,0.12772678446643104,-0.10439878271021052,0.2634858892013491,60.48504378176918,56.72510143152416,1.0331943276580071,0.016934534252274116,0.013309827836551397
last_r[70],-0.07544806459083307,0.13986751070468745,-0.30559863755691213,0.12120903498354141,131.39976564836726,87.95271511326715,1.0041755946579671,0.012196210314559456,0.012819729857072986
last_r[71],-0.06370244675083182,0.15360483686766774,-0.2980801547363159,0.13959451976358261,92.33805020230768,58.22270762509804,1.0335304229609656,0.015907389101898383,0.011546179171669167
last_r[72],0.05824390511484974,0.15621111808153837,-0.20840621700131115,0.28314324483330433,101.7409918852365,54.71200718693391,0.9912729731064103,0.015526453989901346,0.009307587847899017
last_r[73],-0.054748077358893824,0.15893993087257968,-0.3002968460832742,0.16078756060930596,41.694715669698724,71.069756821555,1.0515357763219118,0.021635151472579457,0.011612401698365814
last_r[74],0.057247118300969235,0.14384726429180128,-0.18354232287205782,0.2850519628675696,114.7243278699906,106.5888714956596,1.0269309276668888,0.013508108379353742,0.011449548549575722
last_r[75],0.011588636709658437,0.12255363262509922,-0.17602789945462485,0.22829639010302796,82.42176382210404,80.82443077587135,0.9930845632698626,0.013358951243231141,0.008465556702128573
last_r[76],-0.08205631127893966,0.07456091959435611,-0.2127121687991937,0.0358874892492078,148.63598799862277,103.65802617260526,1.0177318694646855,0.006103870479146213,0.005802116889900331
last_r[77],-0.15932726992640311,0.16245267543489703,-0.40194906632374855,0.09920544990252488,156.49202038443354,110.86108610861083,1.0011069243253563,0.013370713373843855,0.012190390115436297
last_r[78],0.23448585634039826,0.09142990305569963,0.08141878646881111,0.3707756652334723,97.77307109631833,106.37076167781574,0.9935925022368955,0.009250541704386023,0.0045317727800386984
last_r[79],0.014358561532627306,0.14006504892324778,-0.18073427697770264,0.2585508695209391,86.61292444163986,65.83766437615544,1.0561160408176478,0.01617133854227124,0.017047333184467155
last_r[80],-0.013454979014281212,0.07314784445603162,-0.13808244193389446,0.0997444690647978,99.31559050021559,63.35374068452735,1.0084290476549047,0.007649396064183634,0.009510078227680617
last_r[81],-0.09613759888222483,0.15050192562758885,-0.3176402123759192,0.12622606592536648,111.90514193860166,89.42579228114215,0.9928591544515477,0.014298624642325458,0.011440134339580814
last_r[82],-0.0070081295187233075,0.15782744366510898,-0.2762199046206463,0.23113472533255291,87.20291428341716,86.07034707663635,1.0076066144008038,0.01698580476299821,0.013325045633715924
last_r[83],-0.03701967662624938,0.08162467329986785,-0.15760281098436563,0.09951871203596659,87.67133229980826,80.26255930330801,0.9948059792261066,0.008756323839707364,0.005161703306860835
last_r[84],0.36603774642308146,0.06473462942182703,0.2704048948782987,0.46192406593498897,146.09159232196595,77.90427999156651,1.0349757594984603,0.005304797183111322,0.0064068631628266415
last_r[85],0.13684883957860597,0.08207086085436055,0.01447499892422896,0.27587391704710656,172.3921357673636,96.73845836768355,0.9990976322540063,0.006206916175230277,0.004866459814838514
last_r[86],-0.02958099636708787,0.1639068497805327,-0.2779655384240406,0.25136185089064705,136.35282233451417,77.58980785296576,1.0009724791252528,0.014482932246012057,0.014335289970240332
last_r[87],0.26486632790618236,0.09735135958095653,0.12388366947424267,0.399619057782284,140.1873934508678,109.57804276071246,1.0215048596678442,0.008125370876393194,0.008996891327494323
last_r[88],-0.08856345699717877,0.13320175910088677,-0.31881761068416964,0.10266784678068995,78.64221017279797,103.69147239092105,1.0236342840293944,0.015759598164883683,0.0115181741174751
last_r[89],0.03312034669261724,0.05814574998753293,-0.04842456993285483,0.13269330018081843,146.4988567995979,81.23503139361776,1.0110551377968062,0.00484712372794792,0.004045268172755039
last_r[90],0.017242829791397254,0.06943233978641965,-0.09374362808312342,0.1323022665046844,113.20630019540155,89.25790142093786,1.0070042719749133,0.006666495320171841,0.0043281036883284114
last_r[91],-0.01152790385777967,0.14601941482577266,-0.25653136035586777,0.21248254040812098,72.0730798289865,85.248843790985,1.0007765513949252,0.017949242014933257,0.013402548238501368
last_r[92],-0.1146572705587459,0.16300725678901776,-0.3758689466725367,0.10670928568717701,84.3685598953214,92.98745867925005,1.0034172140813424,0.01786872534753135,0.011000276593867766
last_r[93],-0.011520463905619902,0.12704835868990355,-0.2174855707227608,0.1752434166033046,136.33201430453767,90.80079739388343,1.0289646196130637,0.011444315640922385,0.013463268782501854
last_r[94],-0.017377710301511647,0.10827518660493753,-0.17929101889564306,0.1489556357725407,83.13764610107243,82.51624986228927,0.9987080311700098,0.011909541529316336,0.006710036509275788
last_r[95],-0.08262332410016426,0.15395067676172747,-0.2956271233259677,0.14407518782032194,82.29259994955447,94.67231245655061,1.0041613539790002,0.018009802633748205,0.010806567776259686
last_r[96],0.14725025367022218,0.1234828797213487,-0.08784511566066215,0.3223605092415037,106.49213567625796,69.19480712995215,1.0004884450628313,0.012349926345438165,0.008177536304165836
last_r[97],-0.0036904444916949154,0.16934265497648385,-0.2700704748491923,0.257610431563266,37.95184548118335,30.537774697272386,1.037626715118538,0.031050301707183096,0.017981933794051275
last_r[98],-0.19088190394490984,0.1692589843155018,-0.47591329685493644,0.05377559356079027,116.73083852205647,69.67754101452007,1.0019168774358465,0.016037333493948026,0.01588870851118761
last_r[99],0.09919168626822972,0.05766962021037061,0.011247522944830782,0.18234031696773306,126.23605327850451,94.54850860226003,1.0156174443351536,0.005295801306122878,0.004163433476917468
last_r[100],-0.15853972344593548,0.1400631124345402,-0.37467166384768774,0.08722452209171254,124.16383730425645,111.5686215144267,0.997117595874387,0.012585242016672398,0.009712696517080208
last_r[101],-0.09166233182667813,0.08159309310079144,-0.23356904599112555,0.03386831783443329,109.4762678131251,109.48367322881057,1.0425768494224368,0.0078581841981458,0.005290290371229492
last_r[102],0.00465623132763127,0.1654368861160778,-0.2234725712435331,0.2897140737527166,81.96998213771154,63.695914497500425,1.0215149456131043,0.018760766481299353,0.013678755874389664
last_r[103],0.18550931521792183,0.08888800111031078,0.043128040379872626,0.32308317220519256,163.00533905033328,77.09159190486122,1.0002217984565618,0.006799767507469296,0.007097577116548935
last_r[104],0.17351979328533682,0.07213496587978943,0.05027387631045426,0.28423973201969216,42.01204391704806,39.73516849591159,1.0441478536374773,0.011251514409641861,0.005031586853624567
last_r[105],-0.021189558405005037,0.10226482924157672,-0.1790143358031687,0.14909964972361384,91.65402587764123,63.81464092611756,1.0071678154962034,0.010637868949105008,0.00839216423532398
last_r[106],0.05583382927097329,0.08590883921355766,-0.0645302628588262,0.18966641970240533,96.14884480522258,77.34427048634245,1.0083458354807795,0.008572294435796471,0.007150948915780197
last_r[107],0.11230630636738245,0.0600877403063174,0.01904828166957781,0.20802771394936684,143.49507757100469,94.94161413661269,0.9874300766595551,0.005039498197338592,0.003244149365413201
last_r[108],0.00993716055220398,0.11852882805205771,-0.1502783114848595,0.23146662073329394,163.23501474277026,104.2453754232782,0.9836433625799896,0.009557957576099868,0.006939976788077229
last_r[109],-0.022582688166263697,0.16066131044644466,-0.27166518632287173,0.23638034705257532,120.72016228066146,93.44487388120423,1.0116935058123706,0.014483834717830624,0.011493099214818964
last_r[110],-0.04069451439783647,0.13829777506366153,-0.2632531041864845,0.17393090008725814,97.18615757461637,70.57504891810254,1.0133704528506549,0.014471498751825507,0.010421075464957855
last_r[111],-0.010585984045747697,0.12691797124581233,-0.18597254901605562,0.20573247091447772,85.3740845632104,87.91339519390911,0.9934438923367919,0.013786838009715688,0.013668282211512168
last_r[112],0.11317222020041204,0.1263967593414408,-0.08557085800366597,0.30980044773651694,86.71028952255034,88.94735571700981,0.9977099357678372,0.013481388153151225,0.00651379621013035
last_r[113],-0.12757992484934644,0.1295833255934835,-0.3062415742562614,0.07346677784403374,200.0,79.28023286583758,1.0139433971283764,0.009209085948090999,0.013670045599958524
last_r[114],-0.0559492215607454,0.16684926555280652,-0.2928285110395114,0.22494192837331456,102.92584887490146,92.09316198951058,1.0253353247622898,0.016289592718159208,0.013306418084763447
last_r[115],0.2042043799925367,0.060301792260113556,0.12034734105571468,0.30443563640092386,150.34520815518275,112.2891713517478,1.0002075959988654,0.004824468718355824,0.00507091065105116
last_r[116],-0.00970030542922285,0.06182187000217294,-0.09813108545552807,0.09235507872374285,96.33022254437844,113.19544163025876,0.995867277110149,0.00619667499819767,0.00416186546084873
last_r[117],-0.06911083488564605,0.1703540925909933,-0.3098127911629687,0.2578358386215132,144.48459623198656,62.901989535775066,0.99063972134146,0.015202602435647479,0.02602354082763605
last_r[118],-0.08633590361801093,0.12181494496675593,-0.27534746888195943,0.1008623583110865,149.34383896682417,98.71760619823661,1.004154039580377,0.010093649419228102,0.013788903225933877
last_r[119],0.3018421334891282,0.07341740020964686,0.18401276425480298,0.40199678907855435,153.0026065310136,92.43132961783444,0.9973357708685346,0.006089703841384381,0.005421870977777335
last_r[120],-0.04364294089009999,0.1476923219401698,-0.28694731914550914,0.1634140915929717,123.59236906471844,85.910253429435,0.993602888595599,0.013562995442005999,0.011498519045816969
last_r[121],0.009636713290112215,0.14124430568383262,-0.21433548732666527,0.21630792197354093,93.44495828222661,59.98374942246729,1.0018968232416121,0.014240629877170542,0.0135010958223305
last_r[122],-0.007503008546394771,0.07531055550716907,-0.12794792789260573,0.10881814291171235,127.50216255529732,84.32687246847752,1.019864020019508,0.00672949716951863,0.005993612665750984
last_r[123],-0.0011011644844187913,0.058732810784997425,-0.08714076077551723,0.09194250963176703,109.87317076992436,104.7992164544564,1.011617356329941,0.0056214655851804475,0.003752007393115622
last_r[124],-0.05934669279329448,0.17278515495828387,-0.30662780661280825,0.24983033341482266,88.34785767318373,51.53087061850731,1.009017359391763,0.019460036809685815,0.016097915026283105
last_r[125],-0.06678468441993904,0.138678666669477,-0.2564822248164495,0.18760210227603422,103.66335903898097,109.01352173031823,1.0196275976517615,0.013746044303269072,0.010812195127065334
last_r[126],-0.06696900925903235,0.17676483357655537,-0.3639825599280052,0.2121793399091331,76.93050581325735,56.670655437899356,0.9850247483389218,0.020321333548356992,0.012663632992739036
last_r[127],0.13095707352931493,0.06030239612132382,0.035668283949988666,0.22383387216980213,98.6183028255372,83.7009263343626,1.013434317597754,0.006067594862646762,0.004584701466659464
last_r[128],-0.04724087140901714,0.13073330496068047,-0.2517319175078771,0.16956534689989014,169.12195065505568,144.34564612793292,1.012773883662108,0.009742606993716357,0.011372360946338214
last_r[129],0.03474071730611687,0.14904753314023506,-0.1960413284481948,0.22928679521120904,191.0480840498404,107.86783656212896,1.011436452181025,0.010592346945511566,0.020356297772718652
last_r[130],-0.05745384146801811,0.1527748718861655,-0.2962400270987624,0.14687444350613663,81.25889481415375,59.5181183669567,1.0441165747112766,0.017091792783756315,0.014768789801196435
last_r[131],0.1179549651371969,0.0833662995555753,-0.030721918025331328,0.23897828071504676,120.13363354968507,91.60058664147752,0.9963196266248977,0.00752725311168848,0.004652292355088021
last_r[132],0.0590592596361102,0.09806281986823917,-0.09976343475047589,0.22419056590620728,121.2539436705822,63.71328170311488,1.0049805711605873,0.009473554546149546,0.007132034549381543
last_r[133],-0.10873245684318933,0.11609908680714516,-0.29007106806047583,0.07625852990212371,100.395893691835,69.0975690975691,1.0089726684156737,0.01163889823149947,0.008877160453356797
last_r[134],0.14779937146009564,0.0672306965269941,0.043761047329245656,0.2572195559270404,200.0,91.65597552551068,1.0273307942874914,0.004777877553547264,0.00485938908379972
last_r[135],-0.10064157833309158,0.08975708209726758,-0.2697943967056559,0.04393988633645223,87.594915104495,90.382526849282,1.0321072493317207,0.009562636246962568,0.006832845822252718
last_r[136],0.01667877175969394,0.15688981072715485,-0.2199241046627709,0.26048878553387717,101.64441477412925,114.95870870870888,1.0147693197124703,0.015827333542427786,0.01032408962453977
last_r[137],0.03423670423126708,0.11702914670847053,-0.14917184229969432,0.20601268375404577,89.52630180244431,89.6649932419386,0.9905767971769532,0.012375536174445777,0.008702643381349028
last_r[138],-0.08115848590626723,0.12279039520436788,-0.2753745036160951,0.10130140096991039,107.2014297619683,87.9248319606172,0.9932395823124611,0.012182437354510713,0.008240221931997605
last_r[139],-0.010729012947399237,0.13961260450204319,-0.22410700307932488,0.21071700893987566,157.79979732258002,112.4666989585856,0.9976770551855677,0.010915777129439528,0.009195803221649094
last_r[140],-0.030677606632650466,0.1640866250358389,-0.28945931473832753,0.20409470479343203,114.42653051186834,88.94735571700981,1.0123435885095242,0.015428082182931884,0.008337772144253687
last_r[141],0.24989671476619496,0.057601373765299134,0.16419034369165358,0.3431773998924447,190.02054717948437,135.26943462897538,0.9932309494154936,0.0043884337033265235,0.003733902254748097
last_r[142],0.01766662008014106,0.103459821885403,-0.14817829302935615,0.18113534688752508,113.97248004925382,109.8075052324381,0.997539224304321,0.01041286328717672,0.006048275413627309
last_r[143],-0.1188678770977428,0.1463450149608311,-0.37524926874043585,0.06613014242918513,77.43039340635302,70.12080030200073,1.00421460789992,0.017543426811410898,0.012817598987784612
last_r[144],-0.22486980716219832,0.13286898484619533,-0.44772215465843523,-0.0055447826140580265,95.91932257512266,92.98745867925005,1.0028400368192756,0.01373970130833616,0.010860947953647976
last_r[145],-0.19344670381634405,0.08828323535646239,-0.3191161733176662,-0.06045645320036038,131.0364712953973,93.65283991810118,0.9973917121082871,0.007168097925457904,0.008703964301984774
last_r[146],0.17334532567352773,0.06296617906105767,0.08828292103935702,0.2691031298803109,129.31378912989678,90.40689185242869,1.0063037842940263,0.005584356123903453,0.004789862772472031
last_r[147],-0.004792743331379582,0.07423464870644902,-0.12400510866944102,0.09431210285141998,117.5652843901787,40.113050636827495,1.0175862816718928,0.006786211945227335,0.0052683216554037186
last_r[148],-0.06989233204281926,0.16596952130594456,-0.31919095353840615,0.1908513854783961,69.7516627432519,87.29033782187572,1.0036341517318284,0.019984177716053923,0.016286091971788447
last_r[149],-0.13447141308449806,0.13844246446676556,-0.32517959179092265,0.08322377621007135,111.76009006413629,86.68852156247128,1.0675263897397496,0.012891995475029843,0.01412278677599631
last_r[150],0.05263608403530621,0.08467603931387553,-0.0823176098880662,0.18712753954611355,76.3231524865998,74.61037917737788,0.9995175626108271,0.009797395091165567,0.004922344863586043
last_r[151],0.1629185398026771,0.06537057895017057,0.06630913153771699,0.27321247256511727,176.12844223770958,142.7160589454116,0.992219747083424,0.004962691158759683,0.004339632488304147
last_r[152],-0.18269617037378663,0.15886965011636392,-0.4216346829466267,0.05610612936193825,107.44757994939376,65.18801874045867,1.018821253095125,0.01545517784465721,0.011614534874812696
last_r[153],-0.01493942402676963,0.08091301174314368,-0.13702853162244838,0.08968170213998436,119.12233222530121,88.7829191727972,0.9951505750260664,0.007612776274223916,0.006267937918470015
last_r[154],-0.03301912845975325,0.1444375178432275,-0.25233861275538544,0.17789084513537679,96.89136118698212,48.83855607747252,1.0101384457959475,0.015036554051268804,0.00845309722275645
last_r[155],0.11489787826858196,0.07608604406581652,0.012754870395676425,0.2317937194732945,200.0,89.16339931031223,1.0451608775004317,0.005407199699832208,0.006886260230494418
last_r[156],0.16858437749923177,0.06257743977288088,0.07468057853378259,0.268066783353818,138.51200707316988,104.29014959074225,1.0017980572795757,0.005287295967287003,0.003920838473733763
last_r[157],-0.19170420867784252,0.12346919882379452,-0.37369303826303385,0.010348531346216813,116.96675629302817,109.33880273273226,1.0067295644813778,0.011572037376980242,0.009322936492293241
last_r[158],-0.0771713235009716,0.09308679626040374,-0.23099685909546558,0.058927063381306606,72.50885699055725,79.74430167237037,0.9931832454628089,0.011307026867264616,0.00816350185723968
last_r[159],-0.05171432620719555,0.1159330230265535,-0.2355754402935805,0.14528800071349812,54.73069086980646,42.66657576583953,1.0433909637540622,0.01577892383099737,0.010434836615198385
last_r[160],-0.18643829741333334,0.08230476807227514,-0.31146773132343913,-0.05713937428239699,157.95146540404752,113.9377119950663,1.0319904984585742,0.006456568503430075,0.005825200331388003
last_r[161],-0.08982799548378807,0.14703542346108697,-0.2927044179768699,0.1564398411458193,137.02380367803175,98.90285897333227,1.0023236608908073,0.012346155151706534,0.010726528005387488
last_r[162],-0.021794659264988584,0.12074166685760426,-0.20565792930966093,0.14823176250992529,129.3641277752141,80.91109606691272,1.0103021803782033,0.011095617574931677,0.015558000247262681
last_r[163],-0.033289036352480116,0.10869075591932689,-0.20760734182286336,0.12299225375162051,134.00465309099957,90.4971834435464,1.0001432466107911,0.009564725473062172,0.007666898456633808
last_r[164],0.028551095406394597,0.05848402074043411,-0.06250107034145526,0.11412843171260377,135.99382963321452,84.1856805664831,1.0070128520994808,0.00521430264734692,0.005938106309677469
last_r[165],-0.04555085582235744,0.12491470970811726,-0.24320608754815531,0.16308084211182686,135.9472468333744,112.5912799046717,1.025751384958626,0.010914331121642173,0.010324095892543139
last_r[166],0.011962340814257198,0.10956155822836432,-0.16945943910374875,0.1912750142380866,76.99530065645618,90.4971834435464,0.9998856136955794,0.012117373527567789,0.009316516708299093
last_r[167],0.1633183485805591,0.06910478276248896,0.05924202649258214,0.26289458679244826,98.76937432404742,88.0136096212461,1.0105229025774385,0.007124795318861222,0.005058034346538175
last_r[168],-0.06049057959667161,0.14575957644176152,-0.2749996019881272,0.1590629486045272,111.39368019286688,64.25323839752942,1.0037365372892801,0.013488523292274604,0.01635341923937811
last_r[169],-0.04556063676617319,0.14152781437241174,-0.2581743286744277,0.18605302710637006,121.38597401851828,94.98769155421516,1.0176110207924185,0.012828003780232229,0.010248168551243662
last_r[170],-0.05289558923653834,0.18719706086607152,-0.33854962875149985,0.24842009087610856,107.76114529748838,34.058850837410304,1.058092571430606,0.017403613138010636,0.022759535560550524
last_r[171],-0.24828291048827972,0.06320604181725212,-0.34448351069954103,-0.15525194819868407,109.91504007452235,85.20782953871426,1.0130803315023433,0.0058652835361177715,0.004203641746955456
last_r[172],-0.21480312811402308,0.14836414591114946,-0.46568898981151813,0.0352820403600602,122.26745374683814,54.23733736059482,1.0226479150576326,0.013663285910065657,0.009090706575045323
last_r[173],0.07504653546055727,0.1430821308646117,-0.11279326290447442,0.3368116567537356,154.4602118904073,91.22523449171015,0.9897138905060924,0.012167340963292665,0.010018606125797238
last_r[174],-0.03856517348191789,0.13704118886588215,-0.261497134901422,0.16517212541099263,92.77143599080318,94.73251240391781,1.0077763434779339,0.014292314324275775,0.008467769169124525
last_r[175],-0.1750112018272779,0.1708202552720698,-0.4773039677464315,0.08606207313759011,116.91728647494317,104.26790325715719,1.0319714237722544,0.015820519645085712,0.015638733224514582
last_r[176],0.009246953846029927,0.0745184726765375,-0.10621951599985636,0.11721289531858727,86.36599825017848,75.2574597306575,1.0104965822185645,0.008004665467931712,0.005071446442272729
last_r[177],0.06585199687687851,0.08817758784149898,-0.0656780211874963,0.20202905459536397,113.15708692282999,87.16397067380422,1.0187171414147094,0.008161074461222755,0.005719049314571503
last_r[178],-0.05364826783911081,0.0900785627776812,-0.21060896183968017,0.08480778070993243,121.924452765779,86.35039533915939,0.9988378954690841,0.007988698358031012,0.00763954305484922
last_r[179],-0.03787589964548226,0.10150206163335362,-0.17635762907892125,0.12707943041193231,128.9308053558183,111.5686215144267,0.989722389400089,0.00904672817446141,0.006712003002719896
last_r[180],0.061321084686452455,0.12122108042181855,-0.11411818287229451,0.2688522165287922,100.87758256287908,87.17749620583771,1.0048325113035315,0.011908717192082714,0.008058346997194333
last_r[181],0.017200109978290398,0.0875812386900716,-0.10361504641999096,0.14136225369744276,83.87938554945123,88.07111361290934,1.032779483339333,0.009522517132461855,0.006396931205496135
last_r[182],0.07903696016641065,0.10040672673302549,-0.09717661939344058,0.22331274613317983,113.08170867641859,110.16621569385387,1.0027175462016902,0.009378276930451363,0.007521362996620384
last_r[183],0.07370151886088891,0.07610844449382673,-0.04557824022044118,0.19559172318878768,128.95275737604686,107.86783656212896,1.0162577281113432,0.006765248118630771,0.004750854954582795
last_r[184],-0.02164389901874029,0.07070035508047978,-0.1357268287010426,0.08226964064963782,95.05482476309164,76.00379514302442,1.0139003563239628,0.0070332817396268075,0.007492238068247963
last_r[185],0.11804498767685045,0.07147629053821093,0.01336133771635497,0.22821194662474928,126.48042638746783,88.54541097531752,0.9913064670551927,0.006408979482276642,0.005462963082090958
last_r[186],-0.2706956618566405,0.12762471713905307,-0.48243280258318233,-0.09049147180983418,99.80518488816301,107.0083984940631,0.9865811884257014,0.012633403543867132,0.010870476664100456
last_r[187],0.06521770806329526,0.12342791168197573,-0.13337807107944152,0.2744450474685335,128.18008289593956,79.85316300804863,1.0177194364625206,0.010886415477897364,0.011531956024041915
last_r[188],0.05537892661427066,0.12131694005100851,-0.12018881406908745,0.2406386922970724,83.40744528767654,64.7223543086596,1.031091080434374,0.013171940780343463,0.014327647745219087
last_r[189],-0.06822558705462022,0.15277534657028966,-0.2939121917188376,0.1481315792324816,200.0,30.524834104162466,1.0880667570622837,0.012041772363827868,0.03682797059153405
last_r[190],0.08010355889375269,0.06225772723228425,-0.03548013541905876,0.15687194190853473,125.22343108400358,89.42579228114211,1.0285426118923013,0.005780275974637257,0.005794796088622713
last_r[191],0.08166255083929741,0.07653231742089875,-0.06243100826554555,0.1882304804775656,118.60883742228198,76.14005682398869,1.0112057963804562,0.007189810884421791,0.005251682208523562
last_r[192],-0.10458787325957973,0.0961442544731176,-0.24051993712353315,0.054247107236733545,126.60253853764634,107.68399059043556,0.9869689075055751,0.008651567626534294,0.005796667793608412
last_r[193],0.0462935414056654,0.08509886189165791,-0.09678179800575906,0.1597802453186715,114.8633972603608,107.71550349386757,0.9948213064168092,0.007858002697276163,0.004939871258776505
last_r[194],0.053657650573885905,0.09685936825112879,-0.10164341763593591,0.19551973318592342,107.24796709064712,88.385039969547,1.0131007774980476,0.009378266243093382,0.008692462962455317
last_r[195],-0.07436086163582224,0.10422364437719281,-0.21117818478489817,0.11038185792480851,168.2435970836092,66.93690330150942,0.9984872708748247,0.008226282206567093,0.010641837383308777
last_r[196],0.1353948556853606,0.06657220471924082,0.031644753080750335,0.23631796918296366,67.32277628505209,74.34834705061972,1.027290231078405,0.008268428407739096,0.004676967253450113
last_r[197],0.0014403229389905303,0.13936988675965759,-0.22230513087098414,0.23879318254562917,136.63547626491788,79.582166702563,0.9985064319193301,0.011886708546973802,0.009313039120475987
last_r[198],0.12491583731142558,0.0822643424821762,-0.009169791379996545,0.23564372007770343,106.71160064642702,106.65480018373908,1.0128145598669598,0.007787583129520148,0.007079267806991016
last_r[199],-0.14772634870459989,0.10431566203937151,-0.323718604086655,-0.006801005193676084,163.07182657284363,92.4313296178344,1.0024929675781151,0.008041298665121507,0.006536819326507696
last_r[200],-0.08178572820414207,0.06238274253198186,-0.1750642495763586,0.009951186415629117,94.26825878568278,89.8371018721128,0.9954089558145186,0.0065925835462213745,0.004921025233007456
last_r[201],0.04754077524994489,0.12384731605405787,-0.13548010126236587,0.2561915719957439,128.15619258820928,103.70474319393765,0.9936938303664606,0.011221274026944394,0.007983990225552125
last_r[202],-0.07043015765203185,0.14618657475082844,-0.3241415923032486,0.15356559939751238,129.6968004290614,66.6737501992244,0.9925726240787986,0.01290291628737514,0.010525943399154785
last_r[203],-0.012772237724940265,0.12915707507242416,-0.20286817372028507,0.1820939073442463,79.8447383435009,41.17113811486908,1.0431428251510986,0.014165331065876542,0.007816269047719128
last_r[204],0.009110068217270085,0.15708581477511427,-0.213654220027904,0.2529315534822682,64.16368898205462,59.09969621651478,1.0208453397273998,0.01958889532769117,0.012596056745539467
last_r[205],0.0785140478693502,0.15114208130678075,-0.148894816921585,0.31801894570230566,96.27549417982404,58.24709940420192,1.0408220625345734,0.01492288699632284,0.012889973268811415
last_r[206],-0.09694303421870057,0.1432600882808879,-0.314961014891084,0.1444962175837983,155.06293294083156,109.8398844101082,1.007590155529512,0.011937789882539167,0.011207587642770066
last_r[207],0.008880700743464786,0.14953438217710316,-0.2278200508111635,0.2415647549354638,92.72007824839324,73.81492066620676,1.0064496388734456,0.015300300265373141,0.009233545837171002
last_r[208],-0.16872482917361503,0.1430930217215611,-0.3835924917624951,0.054414722934187414,100.74723109637665,42.48809384229706,1.0073806940017616,0.01434577038399955,0.009089390886890735
last_r[209],0.08232523843390135,0.10953756867217218,-0.0848648746608382,0.2770400269977753,139.95666444585714,110.86108610861083,0.9870207852681532,0.009545486546573254,0.007798238180694384
last_r[210],0.13232414616277657,0.1368670904912237,-0.05311805300661481,0.3529590868428294,104.45285999187941,77.20672966121226,1.0114199149095657,0.013424408640756974,0.010368207511427772
last_r[211],-0.16711257448525924,0.1484118001324008,-0.3988290317619215,0.10398385412110922,200.0,111.59697549421523,0.9881119368689169,0.010547167367951176,0.01407812751279352
last_r[212],0.26315088772978257,0.05529381201733778,0.17685695132437143,0.3502605492959347,167.08049828340097,53.43571038270756,1.008415660292722,0.004426712081459127,0.0059933401180543265
last_r[213],0.25124197161659967,0.07304221102455298,0.1386559645532345,0.368208262541028,154.88309871357404,69.49585430855802,1.012904818255368,0.005893397773138151,0.004049870613211422
last_r[214],0.1299732551844029,0.19016013523387726,-0.15282058917665697,0.45118448588267057,159.68275050490328,107.29489444267469,1.0049753090105182,0.01530742788199094,0.01140559376269488
last_r[215],-0.01214820646142164,0.14466223754836716,-0.23798711591301133,0.23546158939794146,116.84319983441955,86.76610823983707,0.9914035509370225,0.013320192507765059,0.008562480999548382
